date,service,region,cost,instances,cpu_utilization
7/5/2026,RDS,ap-south-1,69,3,21
7/5/2026,RDS,us-east-1,76,4,47
7/5/2026,RDS,eu-west-1,170,1,27
7/5/2026,S3,ap-south-1,48,0,0
7/5/2026,S3,us-east-1,44,0,0
7/5/2026,S3,eu-west-1,16,0,0
7/6/2026,EC2,ap-south-1,138,3,66
7/6/2026,EC2,us-east-1,133,5,50
7/6/2026,EC2,eu-west-1,103,3,49
7/6/2026,RDS,ap-south-1,161,5,50
7/6/2026,RDS,us-east-1,192,5,50
7/6/2026,RDS,eu-west-1,193,2,69
7/6/2026,S3,ap-south-1,25,0,0
7/6/2026,S3,us-east-1,30,0,0
7/6/2026,S3,eu-west-1,32,0,0
7/7/2026,EC2,ap-south-1,119,3,84
7/7/2026,EC2,us-east-1,138,6,77
7/7/2026,EC2,eu-west-1,126,10,39
7/7/2026,RDS,ap-south-1,93,5,53
7/7/2026,RDS,us-east-1,65,4,46
7/7/2026,RDS,eu-west-1,70,1,62
7/7/2026,S3,ap-south-1,44,0,0
7/7/2026,S3,us-east-1,21,0,0
7/7/2026,S3,eu-west-1,25,0,0
7/8/2026,EC2,ap-south-1,175,6,28
7/8/2026,EC2,us-east-1,86,5,56
7/8/2026,EC2,eu-west-1,171,4,70
7/8/2026,RDS,ap-south-1,122,1,30
7/8/2026,RDS,us-east-1,102,2,59
7/8/2026,RDS,eu-west-1,66,5,22
7/8/2026,S3,ap-south-1,14,0,0
7/8/2026,S3,us-east-1,21,0,0
7/8/2026,S3,eu-west-1,26,0,0
7/9/2026,EC2,ap-south-1,163,5,63
7/9/2026,EC2,us-east-1,170,8,29
7/9/2026,EC2,eu-west-1,167,3,34
7/9/2026,RDS,ap-south-1,170,4,18
7/9/2026,RDS,us-east-1,144,3,22
7/9/2026,RDS,eu-west-1,141,3,26
7/9/2026,S3,ap-south-1,20,0,0
7/9/2026,S3,us-east-1,23,0,0
7/9/2026,S3,eu-west-1,41,0,0
7/10/2026,EC2,ap-south-1,156,7,46
7/10/2026,EC2,us-east-1,152,3,69
7/10/2026,EC2,eu-west-1,90,4,77
7/10/2026,RDS,ap-south-1,184,5,23
7/10/2026,RDS,us-east-1,173,1,68
7/10/2026,RDS,eu-west-1,167,5,63
7/10/2026,S3,ap-south-1,34,0,0
7/10/2026,S3,us-east-1,45,0,0
7/10/2026,S3,eu-west-1,48,0,0
7/11/2026,EC2,ap-south-1,90,10,46
7/11/2026,EC2,us-east-1,120,4,39
7/11/2026,EC2,eu-west-1,149,4,49
7/11/2026,RDS,ap-south-1,165,3,43
7/11/2026,RDS,us-east-1,80,4,68
7/11/2026,RDS,eu-west-1,89,5,53
7/11/2026,S3,ap-south-1,39,0,0
7/11/2026,S3,us-east-1,38,0,0
7/11/2026,S3,eu-west-1,15,0,0
7/12/2026,EC2,ap-south-1,122,10,48
7/12/2026,EC2,us-east-1,164,10,26
7/12/2026,EC2,eu-west-1,136,10,46
7/12/2026,RDS,ap-south-1,82,2,35
7/12/2026,RDS,us-east-1,69,2,67
7/12/2026,RDS,eu-west-1,177,5,47
7/12/2026,S3,ap-south-1,38,0,0
7/12/2026,S3,us-east-1,16,0,0
7/12/2026,S3,eu-west-1,38,0,0
7/13/2026,EC2,ap-south-1,405,10,24
7/13/2026,EC2,us-east-1,136,10,36
7/13/2026,EC2,eu-west-1,120,9,40
7/13/2026,RDS,ap-south-1,144,3,47
7/13/2026,RDS,us-east-1,140,5,41
7/13/2026,RDS,eu-west-1,92,3,62
7/13/2026,S3,ap-south-1,28,0,0
7/13/2026,S3,us-east-1,46,0,0
7/13/2026,S3,eu-west-1,35,0,0
7/14/2026,EC2,ap-south-1,157,8,48
7/14/2026,EC2,us-east-1,140,9,20
7/14/2026,EC2,eu-west-1,99,9,70
7/14/2026,RDS,ap-south-1,76,2,55
7/14/2026,RDS,us-east-1,159,3,61
7/14/2026,RDS,eu-west-1,96,2,61
7/14/2026,S3,ap-south-1,50,0,0
7/14/2026,S3,us-east-1,19,0,0
7/14/2026,S3,eu-west-1,47,0,0
7/15/2026,EC2,ap-south-1,182,9,24
7/15/2026,EC2,us-east-1,145,10,79
7/15/2026,EC2,eu-west-1,127,7,41
7/15/2026,RDS,ap-south-1,138,3,44
7/15/2026,RDS,us-east-1,93,2,18
7/15/2026,RDS,eu-west-1,129,3,48
7/15/2026,S3,ap-south-1,22,0,0
7/15/2026,S3,us-east-1,10,0,0
7/15/2026,S3,eu-west-1,11,0,0
7/16/2026,EC2,ap-south-1,93,8,75
7/16/2026,EC2,us-east-1,504,7,61
7/16/2026,EC2,eu-west-1,177,6,56
7/16/2026,RDS,ap-south-1,168,5,54
7/16/2026,RDS,us-east-1,83,2,54
7/16/2026,RDS,eu-west-1,60,3,35
7/16/2026,S3,ap-south-1,33,0,0
7/16/2026,S3,us-east-1,34,0,0
7/16/2026,S3,eu-west-1,18,0,0
7/17/2026,EC2,ap-south-1,122,3,20
7/17/2026,EC2,us-east-1,104,9,65
7/17/2026,EC2,eu-west-1,130,2,37
7/17/2026,RDS,ap-south-1,182,1,16
7/17/2026,RDS,us-east-1,139,4,28
7/17/2026,RDS,eu-west-1,167,4,70
7/17/2026,S3,ap-south-1,33,0,0
7/17/2026,S3,us-east-1,10,0,0
7/17/2026,S3,eu-west-1,37,0,0
7/18/2026,EC2,ap-south-1,140,6,37
7/18/2026,EC2,us-east-1,190,5,49
7/18/2026,EC2,eu-west-1,456,6,70
7/18/2026,RDS,ap-south-1,91,4,37
7/18/2026,RDS,us-east-1,146,4,31
7/18/2026,RDS,eu-west-1,85,4,40
7/18/2026,S3,ap-south-1,42,0,0
7/18/2026,S3,us-east-1,47,0,0
7/18/2026,S3,eu-west-1,31,0,0
7/19/2026,EC2,ap-south-1,173,6,84
7/19/2026,EC2,us-east-1,101,4,26
7/19/2026,EC2,eu-west-1,143,9,24
7/19/2026,RDS,ap-south-1,103,4,49
7/19/2026,RDS,us-east-1,79,5,36
7/19/2026,RDS,eu-west-1,195,5,35
7/19/2026,S3,ap-south-1,26,0,0
7/19/2026,S3,us-east-1,40,0,0
7/19/2026,S3,eu-west-1,15,0,0
7/20/2026,EC2,ap-south-1,132,8,31
7/20/2026,EC2,us-east-1,96,8,47
7/20/2026,EC2,eu-west-1,155,8,63
7/20/2026,RDS,ap-south-1,120,5,20
7/20/2026,RDS,us-east-1,163,5,63
7/20/2026,RDS,eu-west-1,168,1,47
7/20/2026,S3,ap-south-1,42,0,0
7/20/2026,S3,us-east-1,49,0,0
7/20/2026,S3,eu-west-1,44,0,0
7/21/2026,EC2,ap-south-1,153,8,55
7/21/2026,EC2,us-east-1,133,5,36
7/21/2026,EC2,eu-west-1,142,2,60
7/21/2026,RDS,ap-south-1,113,4,70
7/21/2026,RDS,us-east-1,162,5,67
7/21/2026,RDS,eu-west-1,63,1,33
7/21/2026,S3,ap-south-1,11,0,0
7/21/2026,S3,us-east-1,17,0,0
7/21/2026,S3,eu-west-1,37,0,0
7/22/2026,EC2,ap-south-1,164,10,77
7/22/2026,EC2,us-east-1,155,2,41
7/22/2026,EC2,eu-west-1,150,4,34
7/22/2026,RDS,ap-south-1,125,1,48
7/22/2026,RDS,us-east-1,63,1,41
7/22/2026,RDS,eu-west-1,96,4,68
7/22/2026,S3,ap-south-1,37,0,0
7/22/2026,S3,us-east-1,42,0,0
7/22/2026,S3,eu-west-1,34,0,0
7/23/2026,EC2,ap-south-1,141,2,68
7/23/2026,EC2,us-east-1,172,10,59
7/23/2026,EC2,eu-west-1,86,3,37
7/23/2026,RDS,ap-south-1,136,1,24
7/23/2026,RDS,us-east-1,81,4,23
7/23/2026,RDS,eu-west-1,195,1,17
7/23/2026,S3,ap-south-1,40,0,0
7/23/2026,S3,us-east-1,10,0,0
7/23/2026,S3,eu-west-1,20,0,0
7/24/2026,EC2,ap-south-1,120,5,70
7/24/2026,EC2,us-east-1,130,7,30
7/24/2026,EC2,eu-west-1,128,3,84
7/24/2026,RDS,ap-south-1,111,4,64
7/24/2026,RDS,us-east-1,162,2,24
7/24/2026,RDS,eu-west-1,170,5,62
7/24/2026,S3,ap-south-1,32,0,0
7/24/2026,S3,us-east-1,36,0,0
7/24/2026,S3,eu-west-1,36,0,0
7/25/2026,EC2,ap-south-1,82,3,54
7/25/2026,EC2,us-east-1,152,6,36
7/25/2026,EC2,eu-west-1,114,5,21
7/25/2026,RDS,ap-south-1,96,3,65
7/25/2026,RDS,us-east-1,196,4,47
7/25/2026,RDS,eu-west-1,111,4,15
7/25/2026,S3,ap-south-1,36,0,0
7/25/2026,S3,us-east-1,17,0,0
7/25/2026,S3,eu-west-1,44,0,0
7/26/2026,EC2,ap-south-1,180,4,32
7/26/2026,EC2,us-east-1,112,8,26
7/26/2026,EC2,eu-west-1,160,4,47
7/26/2026,RDS,ap-south-1,137,1,21
7/26/2026,RDS,us-east-1,143,4,66
7/26/2026,RDS,eu-west-1,164,4,29
7/26/2026,S3,ap-south-1,21,0,0
7/26/2026,S3,us-east-1,48,0,0
7/26/2026,S3,eu-west-1,33,0,0
7/27/2026,EC2,ap-south-1,126,9,54
7/27/2026,EC2,us-east-1,166,9,75
7/27/2026,EC2,eu-west-1,168,9,68
7/27/2026,RDS,ap-south-1,98,3,28
7/27/2026,RDS,us-east-1,82,5,54
7/27/2026,RDS,eu-west-1,179,3,25
7/27/2026,S3,ap-south-1,41,0,0
7/27/2026,S3,us-east-1,23,0,0
7/27/2026,S3,eu-west-1,46,0,0
7/28/2026,EC2,ap-south-1,91,5,53
7/28/2026,EC2,us-east-1,185,2,69
7/28/2026,EC2,eu-west-1,176,3,58
7/28/2026,RDS,ap-south-1,136,3,52
7/28/2026,RDS,us-east-1,114,1,18
7/28/2026,RDS,eu-west-1,177,3,19
7/28/2026,S3,ap-south-1,46,0,0
7/28/2026,S3,us-east-1,42,0,0
7/28/2026,S3,eu-west-1,40,0,0
7/29/2026,EC2,ap-south-1,187,8,84
7/29/2026,EC2,us-east-1,101,7,32
7/29/2026,EC2,eu-west-1,103,2,57
7/29/2026,RDS,ap-south-1,193,1,56
7/29/2026,RDS,us-east-1,120,3,60
7/29/2026,RDS,eu-west-1,177,4,41
7/29/2026,S3,ap-south-1,19,0,0
7/29/2026,S3,us-east-1,30,0,0
7/29/2026,S3,eu-west-1,17,0,0
7/30/2026,EC2,ap-south-1,182,5,30
7/30/2026,EC2,us-east-1,105,5,84
7/30/2026,EC2,eu-west-1,91,7,22
7/30/2026,RDS,ap-south-1,176,5,39
7/30/2026,RDS,us-east-1,99,3,31
7/30/2026,RDS,eu-west-1,135,1,49
7/30/2026,S3,ap-south-1,40,0,0
7/30/2026,S3,us-east-1,14,0,0
7/30/2026,S3,eu-west-1,48,0,0
7/31/2026,EC2,ap-south-1,90,9,30
7/31/2026,EC2,us-east-1,115,7,27
7/31/2026,EC2,eu-west-1,152,6,20
7/31/2026,RDS,ap-south-1,121,1,27
7/31/2026,RDS,us-east-1,194,1,54
7/31/2026,RDS,eu-west-1,164,4,65
7/31/2026,S3,ap-south-1,20,0,0
7/31/2026,S3,us-east-1,24,0,0
7/31/2026,S3,eu-west-1,18,0,0
8/1/2026,EC2,ap-south-1,161,9,42
8/1/2026,EC2,us-east-1,114,2,20
8/1/2026,EC2,eu-west-1,111,10,47
8/1/2026,RDS,ap-south-1,159,1,15
8/1/2026,RDS,us-east-1,102,3,26
8/1/2026,RDS,eu-west-1,74,5,59
8/1/2026,S3,ap-south-1,22,0,0
8/1/2026,S3,us-east-1,33,0,0
8/1/2026,S3,eu-west-1,42,0,0
8/2/2026,EC2,ap-south-1,190,10,48
8/2/2026,EC2,us-east-1,130,6,33
8/2/2026,EC2,eu-west-1,162,3,85
8/2/2026,RDS,ap-south-1,101,4,45
8/2/2026,RDS,us-east-1,115,2,40
8/2/2026,RDS,eu-west-1,107,1,45
8/2/2026,S3,ap-south-1,16,0,0
8/2/2026,S3,us-east-1,25,0,0
8/2/2026,S3,eu-west-1,31,0,0
8/3/2026,EC2,ap-south-1,142,2,84
8/3/2026,EC2,us-east-1,87,8,48
8/3/2026,EC2,eu-west-1,145,7,60
8/3/2026,RDS,ap-south-1,182,5,17
8/3/2026,RDS,us-east-1,109,1,29
8/3/2026,RDS,eu-west-1,67,3,67
8/3/2026,S3,ap-south-1,49,0,0
8/3/2026,S3,us-east-1,35,0,0
8/3/2026,S3,eu-west-1,30,0,0
8/4/2026,EC2,ap-south-1,148,5,44
8/4/2026,EC2,us-east-1,174,9,20
8/4/2026,EC2,eu-west-1,139,2,69
8/4/2026,RDS,ap-south-1,188,1,54
8/4/2026,RDS,us-east-1,191,2,31
8/4/2026,RDS,eu-west-1,62,3,22
8/4/2026,S3,ap-south-1,22,0,0
8/4/2026,S3,us-east-1,44,0,0
8/4/2026,S3,eu-west-1,49,0,0
8/5/2026,EC2,ap-south-1,93,2,43
8/5/2026,EC2,us-east-1,200,5,54
8/5/2026,EC2,eu-west-1,149,8,51
8/5/2026,RDS,ap-south-1,182,5,15
8/5/2026,RDS,us-east-1,149,1,57
8/5/2026,RDS,eu-west-1,97,2,58
8/5/2026,S3,ap-south-1,46,0,0
8/5/2026,S3,us-east-1,42,0,0
8/5/2026,S3,eu-west-1,27,0,0
8/6/2026,EC2,ap-south-1,177,3,75
8/6/2026,EC2,us-east-1,93,9,22
8/6/2026,EC2,eu-west-1,122,8,29
8/6/2026,RDS,ap-south-1,120,3,61
8/6/2026,RDS,us-east-1,198,2,20
8/6/2026,RDS,eu-west-1,112,5,49
8/6/2026,S3,ap-south-1,41,0,0
8/6/2026,S3,us-east-1,39,0,0
8/6/2026,S3,eu-west-1,42,0,0
8/7/2026,EC2,ap-south-1,155,6,79
8/7/2026,EC2,us-east-1,196,9,48
8/7/2026,EC2,eu-west-1,110,6,59
8/7/2026,RDS,ap-south-1,133,5,45
8/7/2026,RDS,us-east-1,177,3,20
8/7/2026,RDS,eu-west-1,132,5,53
8/7/2026,S3,ap-south-1,35,0,0
8/7/2026,S3,us-east-1,13,0,0
8/7/2026,S3,eu-west-1,21,0,0
8/8/2026,EC2,ap-south-1,178,2,25
8/8/2026,EC2,us-east-1,124,4,37
8/8/2026,EC2,eu-west-1,86,2,23
8/8/2026,RDS,ap-south-1,86,3,67
8/8/2026,RDS,us-east-1,196,4,63
8/8/2026,RDS,eu-west-1,91,4,70
8/8/2026,S3,ap-south-1,24,0,0
8/8/2026,S3,us-east-1,30,0,0
8/8/2026,S3,eu-west-1,33,0,0
8/9/2026,EC2,ap-south-1,141,4,46
8/9/2026,EC2,us-east-1,144,2,54
8/9/2026,EC2,eu-west-1,114,8,21
8/9/2026,RDS,ap-south-1,113,4,56
8/9/2026,RDS,us-east-1,175,5,45
8/9/2026,RDS,eu-west-1,111,1,65
8/9/2026,S3,ap-south-1,18,0,0
8/9/2026,S3,us-east-1,19,0,0
8/9/2026,S3,eu-west-1,30,0,0
8/10/2026,EC2,ap-south-1,169,6,71
8/10/2026,EC2,us-east-1,84,8,81
8/10/2026,EC2,eu-west-1,83,4,64
8/10/2026,RDS,ap-south-1,82,4,24
8/10/2026,RDS,us-east-1,110,5,36
8/10/2026,RDS,eu-west-1,98,3,25
8/10/2026,S3,ap-south-1,45,0,0
8/10/2026,S3,us-east-1,26,0,0
8/10/2026,S3,eu-west-1,27,0,0
8/11/2026,EC2,ap-south-1,103,8,39
8/11/2026,EC2,us-east-1,119,8,63
8/11/2026,EC2,eu-west-1,125,9,28
8/11/2026,RDS,ap-south-1,190,2,16
8/11/2026,RDS,us-east-1,154,5,47
8/11/2026,RDS,eu-west-1,77,1,49
8/11/2026,S3,ap-south-1,31,0,0
8/11/2026,S3,us-east-1,14,0,0
8/11/2026,S3,eu-west-1,20,0,0
8/12/2026,EC2,ap-south-1,511,8,46
8/12/2026,EC2,us-east-1,96,4,80
8/12/2026,EC2,eu-west-1,185,2,54
8/12/2026,RDS,ap-south-1,85,2,44
8/12/2026,RDS,us-east-1,68,5,70
8/12/2026,RDS,eu-west-1,186,2,27
8/12/2026,S3,ap-south-1,22,0,0
8/12/2026,S3,us-east-1,40,0,0
8/12/2026,S3,eu-west-1,10,0,0
8/13/2026,EC2,ap-south-1,93,5,48
8/13/2026,EC2,us-east-1,200,9,48
8/13/2026,EC2,eu-west-1,174,8,81
8/13/2026,RDS,ap-south-1,188,1,30
8/13/2026,RDS,us-east-1,176,3,61
8/13/2026,RDS,eu-west-1,131,5,55
8/13/2026,S3,ap-south-1,19,0,0
8/13/2026,S3,us-east-1,11,0,0
8/13/2026,S3,eu-west-1,27,0,0
8/14/2026,EC2,ap-south-1,83,2,33
8/14/2026,EC2,us-east-1,129,9,24
8/14/2026,EC2,eu-west-1,157,6,50
8/14/2026,RDS,ap-south-1,180,4,45
8/14/2026,RDS,us-east-1,82,1,58
8/14/2026,RDS,eu-west-1,141,5,54
8/14/2026,S3,ap-south-1,32,0,0
8/14/2026,S3,us-east-1,48,0,0
8/14/2026,S3,eu-west-1,36,0,0
8/15/2026,EC2,ap-south-1,188,2,69
8/15/2026,EC2,us-east-1,163,4,79
8/15/2026,EC2,eu-west-1,183,3,60
8/15/2026,RDS,ap-south-1,189,5,53
8/15/2026,RDS,us-east-1,175,2,53
8/15/2026,RDS,eu-west-1,169,5,24
8/15/2026,S3,ap-south-1,22,0,0
8/15/2026,S3,us-east-1,37,0,0
8/15/2026,S3,eu-west-1,45,0,0
8/16/2026,EC2,ap-south-1,120,3,70
8/16/2026,EC2,us-east-1,153,4,52
8/16/2026,EC2,eu-west-1,186,5,50
8/16/2026,RDS,ap-south-1,135,1,55
8/16/2026,RDS,us-east-1,141,4,65
8/16/2026,RDS,eu-west-1,116,3,31
8/16/2026,S3,ap-south-1,50,0,0
8/16/2026,S3,us-east-1,10,0,0
8/16/2026,S3,eu-west-1,39,0,0
8/17/2026,EC2,ap-south-1,198,2,73
8/17/2026,EC2,us-east-1,156,5,82
8/17/2026,EC2,eu-west-1,121,7,64
8/17/2026,RDS,ap-south-1,91,4,19
8/17/2026,RDS,us-east-1,81,3,50
8/17/2026,RDS,eu-west-1,159,3,41
8/17/2026,S3,ap-south-1,30,0,0
8/17/2026,S3,us-east-1,48,0,0
8/17/2026,S3,eu-west-1,26,0,0
8/18/2026,EC2,ap-south-1,134,4,31
8/18/2026,EC2,us-east-1,152,5,83
8/18/2026,EC2,eu-west-1,118,2,50
8/18/2026,RDS,ap-south-1,134,1,49
8/18/2026,RDS,us-east-1,88,5,29
8/18/2026,RDS,eu-west-1,149,5,66
8/18/2026,S3,ap-south-1,24,0,0
8/18/2026,S3,us-east-1,37,0,0
8/18/2026,S3,eu-west-1,34,0,0
8/19/2026,EC2,ap-south-1,190,3,35
8/19/2026,EC2,us-east-1,181,2,83
8/19/2026,EC2,eu-west-1,82,3,58
8/19/2026,RDS,ap-south-1,144,5,60
8/19/2026,RDS,us-east-1,77,4,25
8/19/2026,RDS,eu-west-1,71,5,61
8/19/2026,S3,ap-south-1,50,0,0
8/19/2026,S3,us-east-1,37,0,0
8/19/2026,S3,eu-west-1,39,0,0
8/20/2026,EC2,ap-south-1,197,10,35
8/20/2026,EC2,us-east-1,121,8,27
8/20/2026,EC2,eu-west-1,176,9,48
8/20/2026,RDS,ap-south-1,84,4,42
8/20/2026,RDS,us-east-1,174,1,31
8/20/2026,RDS,eu-west-1,115,2,51
8/20/2026,S3,ap-south-1,45,0,0
8/20/2026,S3,us-east-1,32,0,0
8/20/2026,S3,eu-west-1,34,0,0
8/21/2026,EC2,ap-south-1,182,4,50
8/21/2026,EC2,us-east-1,122,5,56
8/21/2026,EC2,eu-west-1,563,6,54
8/21/2026,RDS,ap-south-1,150,5,54
8/21/2026,RDS,us-east-1,137,3,26
8/21/2026,RDS,eu-west-1,160,5,21
8/21/2026,S3,ap-south-1,12,0,0
8/21/2026,S3,us-east-1,26,0,0
8/21/2026,S3,eu-west-1,49,0,0
8/22/2026,EC2,ap-south-1,80,9,25
8/22/2026,EC2,us-east-1,172,4,69
8/22/2026,EC2,eu-west-1,191,4,69
8/22/2026,RDS,ap-south-1,115,3,45
8/22/2026,RDS,us-east-1,102,2,21
8/22/2026,RDS,eu-west-1,117,1,42
8/22/2026,S3,ap-south-1,47,0,0
8/22/2026,S3,us-east-1,15,0,0
8/22/2026,S3,eu-west-1,35,0,0
8/23/2026,EC2,ap-south-1,190,6,25
8/23/2026,EC2,us-east-1,147,8,39
8/23/2026,EC2,eu-west-1,155,7,56
8/23/2026,RDS,ap-south-1,73,4,25
8/23/2026,RDS,us-east-1,78,4,35
8/23/2026,RDS,eu-west-1,199,4,58
8/23/2026,S3,ap-south-1,40,0,0
8/23/2026,S3,us-east-1,34,0,0
8/23/2026,S3,eu-west-1,14,0,0
8/24/2026,EC2,ap-south-1,152,3,69
8/24/2026,EC2,us-east-1,88,9,50
8/24/2026,EC2,eu-west-1,173,8,74
8/24/2026,RDS,ap-south-1,81,1,26
8/24/2026,RDS,us-east-1,182,3,41
8/24/2026,RDS,eu-west-1,124,2,20
8/24/2026,S3,ap-south-1,44,0,0
8/24/2026,S3,us-east-1,44,0,0
8/24/2026,S3,eu-west-1,46,0,0
8/25/2026,EC2,ap-south-1,116,4,45
8/25/2026,EC2,us-east-1,128,3,39
8/25/2026,EC2,eu-west-1,125,5,80
8/25/2026,RDS,ap-south-1,133,4,67
8/25/2026,RDS,us-east-1,86,3,30
8/25/2026,RDS,eu-west-1,154,4,31
8/25/2026,S3,ap-south-1,26,0,0
8/25/2026,S3,us-east-1,39,0,0
8/25/2026,S3,eu-west-1,21,0,0
8/26/2026,EC2,ap-south-1,139,6,75
8/26/2026,EC2,us-east-1,188,6,37
8/26/2026,EC2,eu-west-1,126,6,69
8/26/2026,RDS,ap-south-1,157,1,30
8/26/2026,RDS,us-east-1,185,1,65
8/26/2026,RDS,eu-west-1,198,3,57
8/26/2026,S3,ap-south-1,38,0,0
8/26/2026,S3,us-east-1,14,0,0
8/26/2026,S3,eu-west-1,20,0,0
8/27/2026,EC2,ap-south-1,188,7,73
8/27/2026,EC2,us-east-1,556,6,39
8/27/2026,EC2,eu-west-1,195,8,33
8/27/2026,RDS,ap-south-1,107,3,55
8/27/2026,RDS,us-east-1,100,4,29
8/27/2026,RDS,eu-west-1,138,5,67
8/27/2026,S3,ap-south-1,20,0,0
8/27/2026,S3,us-east-1,44,0,0
8/27/2026,S3,eu-west-1,48,0,0
8/28/2026,EC2,ap-south-1,146,3,84
8/28/2026,EC2,us-east-1,441,2,51
8/28/2026,EC2,eu-west-1,458,2,61
8/28/2026,RDS,ap-south-1,111,2,16
8/28/2026,RDS,us-east-1,65,3,17
8/28/2026,RDS,eu-west-1,200,1,68
8/28/2026,S3,ap-south-1,20,0,0
8/28/2026,S3,us-east-1,17,0,0
8/28/2026,S3,eu-west-1,24,0,0
8/29/2026,EC2,ap-south-1,130,6,28
8/29/2026,EC2,us-east-1,193,10,59
8/29/2026,EC2,eu-west-1,174,5,55
8/29/2026,RDS,ap-south-1,172,1,51
8/29/2026,RDS,us-east-1,138,1,22
8/29/2026,RDS,eu-west-1,66,5,70
8/29/2026,S3,ap-south-1,34,0,0
8/29/2026,S3,us-east-1,33,0,0
8/29/2026,S3,eu-west-1,33,0,0
8/30/2026,EC2,ap-south-1,173,4,45
8/30/2026,EC2,us-east-1,139,5,60
8/30/2026,EC2,eu-west-1,603,10,65
8/30/2026,RDS,ap-south-1,87,3,32
8/30/2026,RDS,us-east-1,181,2,19
8/30/2026,RDS,eu-west-1,154,3,22
8/30/2026,S3,ap-south-1,43,0,0
8/30/2026,S3,us-east-1,41,0,0
8/30/2026,S3,eu-west-1,11,0,0
8/31/2026,EC2,ap-south-1,93,8,82
8/31/2026,EC2,us-east-1,129,9,57
8/31/2026,EC2,eu-west-1,99,8,36
8/31/2026,RDS,ap-south-1,177,4,52
8/31/2026,RDS,us-east-1,65,3,34
8/31/2026,RDS,eu-west-1,191,3,20
8/31/2026,S3,ap-south-1,49,0,0
8/31/2026,S3,us-east-1,21,0,0
8/31/2026,S3,eu-west-1,26,0,0
9/1/2026,EC2,ap-south-1,135,4,51
9/1/2026,EC2,us-east-1,110,8,79
9/1/2026,EC2,eu-west-1,126,5,37
9/1/2026,RDS,ap-south-1,73,4,20
9/1/2026,RDS,us-east-1,186,1,44
9/1/2026,RDS,eu-west-1,74,5,52
9/1/2026,S3,ap-south-1,33,0,0
9/1/2026,S3,us-east-1,29,0,0
9/1/2026,S3,eu-west-1,43,0,0
9/2/2026,EC2,ap-south-1,187,2,69
9/2/2026,EC2,us-east-1,95,9,84
9/2/2026,EC2,eu-west-1,177,3,50
9/2/2026,RDS,ap-south-1,101,4,21
9/2/2026,RDS,us-east-1,116,1,63
9/2/2026,RDS,eu-west-1,142,1,56
9/2/2026,S3,ap-south-1,26,0,0
9/2/2026,S3,us-east-1,43,0,0
9/2/2026,S3,eu-west-1,35,0,0
9/3/2026,EC2,ap-south-1,199,8,32
9/3/2026,EC2,us-east-1,104,4,41
9/3/2026,EC2,eu-west-1,131,2,30
9/3/2026,RDS,ap-south-1,144,4,41
9/3/2026,RDS,us-east-1,108,5,31
9/3/2026,RDS,eu-west-1,164,3,47
9/3/2026,S3,ap-south-1,11,0,0
9/3/2026,S3,us-east-1,10,0,0
9/3/2026,S3,eu-west-1,10,0,0
9/4/2026,EC2,ap-south-1,572,9,59
9/4/2026,EC2,us-east-1,157,3,34
9/4/2026,EC2,eu-west-1,128,9,42
9/4/2026,RDS,ap-south-1,108,1,56
9/4/2026,RDS,us-east-1,144,4,36
9/4/2026,RDS,eu-west-1,143,1,38
9/4/2026,S3,ap-south-1,20,0,0
9/4/2026,S3,us-east-1,26,0,0
9/4/2026,S3,eu-west-1,15,0,0
9/5/2026,EC2,ap-south-1,157,4,61
9/5/2026,EC2,us-east-1,98,4,20
9/5/2026,EC2,eu-west-1,113,5,40
9/5/2026,RDS,ap-south-1,159,3,22
9/5/2026,RDS,us-east-1,173,4,18
9/5/2026,RDS,eu-west-1,128,1,21
9/5/2026,S3,ap-south-1,28,0,0
9/5/2026,S3,us-east-1,45,0,0
9/5/2026,S3,eu-west-1,45,0,0
9/6/2026,EC2,ap-south-1,194,4,51
9/6/2026,EC2,us-east-1,193,10,46
9/6/2026,EC2,eu-west-1,118,4,37
9/6/2026,RDS,ap-south-1,165,1,53
9/6/2026,RDS,us-east-1,171,1,22
9/6/2026,RDS,eu-west-1,146,2,57
9/6/2026,S3,ap-south-1,11,0,0
9/6/2026,S3,us-east-1,12,0,0
9/6/2026,S3,eu-west-1,25,0,0
9/7/2026,EC2,ap-south-1,193,9,68
9/7/2026,EC2,us-east-1,121,8,41
9/7/2026,EC2,eu-west-1,169,3,60
9/7/2026,RDS,ap-south-1,194,3,32
9/7/2026,RDS,us-east-1,105,2,54
9/7/2026,RDS,eu-west-1,65,3,62
9/7/2026,S3,ap-south-1,39,0,0
9/7/2026,S3,us-east-1,35,0,0
9/7/2026,S3,eu-west-1,12,0,0
9/8/2026,EC2,ap-south-1,105,10,71
9/8/2026,EC2,us-east-1,112,6,55
9/8/2026,EC2,eu-west-1,125,9,64
9/8/2026,RDS,ap-south-1,60,5,55
9/8/2026,RDS,us-east-1,119,1,63
9/8/2026,RDS,eu-west-1,120,1,32
9/8/2026,S3,ap-south-1,22,0,0
9/8/2026,S3,us-east-1,45,0,0
9/8/2026,S3,eu-west-1,48,0,0
9/9/2026,EC2,ap-south-1,136,10,78
9/9/2026,EC2,us-east-1,181,8,39
9/9/2026,EC2,eu-west-1,86,2,44
9/9/2026,RDS,ap-south-1,111,1,28
9/9/2026,RDS,us-east-1,132,4,37
9/9/2026,RDS,eu-west-1,179,2,24
9/9/2026,S3,ap-south-1,20,0,0
9/9/2026,S3,us-east-1,36,0,0
